Id;ParentCommit;Commit;SrcFileName;DstFileName;BaseUrl
14691;fd6be7f340dfda1ccfd9c64a12345391bb4d2cbc;caca105072af50c6593f865f247715e3150aa431;activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java;activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java;https://github.com/apache/activemq
14739;4d0dcb92692ab32eb37519c1e7423cb629994b10;5345d161a6fc670138ff6e774871218405c5897c;activemq-core/src/test/java/org/apache/activemq/usecases/JMXRemoveQueueThenSendIgnoredTest.java;activemq-core/src/test/java/org/apache/activemq/usecases/JMXRemoveQueueThenSendIgnoredTest.java;https://github.com/apache/activemq
15628;78f85ed277d639bbe48eab9e7ed8a22fb09e84c6;69f56058f258b1036972dfdf51bfa5c48d0d826e;activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java;activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java;https://github.com/apache/activemq
15687;c6ede162c352fd4d980174f9c158c672e8e01d08;cb967831d62231694a003cf5d9468da2e890d36d;activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCTopicMessageStore.java;activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCTopicMessageStore.java;https://github.com/apache/activemq
18103;cb9f176752c48db2ce32014fc71f2cfcfc729666;ed6a4c706760992d361c58ad4215e1f82266a06f;activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTempDestination.java;activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTempDestination.java;https://github.com/apache/activemq
18438;e96229803d2dd5b6e58cd13903190ef3f58d0ee5;06cbebc8da7336be7feae5d7b8df25860092e5f7;activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java;activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java;https://github.com/apache/activemq
18445;32db9c5a933d4746b73b5b0b0c1628865bd7b629;8871c67e8f8f3649c1a9c4ac9254c7010f00382c;activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java;activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java;https://github.com/apache/activemq
19097;27262c84630dbfb48b7662dab68f34a277e5f7a5;7a5abebea8e33e8b585a81b69755a6206bf963e3;activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBTransactionStore.java;activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBTransactionStore.java;https://github.com/apache/activemq
19417;a0d2282a418470c4256193f2085a0c3c46d2b67e;952d03685680d22168dffea03c69eccf69568eff;activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java;activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java;https://github.com/apache/activemq
20440;aa9ff75d45475b0739bcc689273fcab2d36baa2c;94708a284dac59bcf386a8c304dec2e323b2b11e;activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java;activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java;https://github.com/apache/activemq
20613;7da608c411f3e4db9a33dae06967b6a218d480ad;7167041ee66b3bfb2c052f6717277e85ebae92dc;activemq-ra/src/main/java/org/apache/activemq/ra/ManagedConnectionProxy.java;activemq-ra/src/main/java/org/apache/activemq/ra/ManagedConnectionProxy.java;https://github.com/apache/activemq
21142;d62860f98cdafb7032c8f70860654666bb6d31ac;6999a02d703e67b4a462573ac5c76b2f5e1e80fd;activemq-jaas/src/test/java/org/apache/activemq/jaas/LDAPLoginModuleTest.java;activemq-jaas/src/test/java/org/apache/activemq/jaas/LDAPLoginModuleTest.java;https://github.com/apache/activemq
21349;f53e3927668f9a2a1d7a57daa158a7a9922222b2;184761a119ae684a910bed41bc0f81bc2334fdb4;activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java;activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java;https://github.com/apache/activemq
21641;2deea18cc24e4f144f2ebf8d1365de9ea3ba382d;1f00a395f895751cc8d50eccd335b004c0f77012;activemq-core/src/test/java/org/apache/activemq/JmsQueueTransactionTest.java;activemq-core/src/test/java/org/apache/activemq/JmsQueueTransactionTest.java;https://github.com/apache/activemq
22265;f5703497dd61ca4ebb48bdb6e3b9658f28c4bfeb;b7038c0f21d16a0bde2b86549662f8ed8a99a418;activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java;activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java;https://github.com/apache/activemq
22564;4a052d20b123227a347ba3538a0a8955e4c73f36;6f69f1914a9bbc0ed0135ca1fb2f8736d7106182;activemq-core/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java;activemq-core/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java;https://github.com/apache/activemq
22614;3a77300e06062843d97f3f8a324a2b359bd56421;b11c28615eb7a9f7c21ff58f80fa9adbe43c194b;activemq-core/src/main/java/org/apache/activemq/group/GroupMap.java;activemq-core/src/main/java/org/apache/activemq/group/GroupMap.java;https://github.com/apache/activemq
23069;507ef42e593397c5295a46fa99ca6b9d0a4e3806;1da24aafe167bbc8f2cc61c8db059e70e766f05c;activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslTransportServerTest.java;activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslTransportServerTest.java;https://github.com/apache/activemq
23152;ad69a959790f566c27fdd088b195d77aa4cbe5f9;8733d172ae5eeb0ce7b3d3b961901588d717d332;activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQManagedConnectionFactory.java;activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQManagedConnectionFactory.java;https://github.com/apache/activemq
23298;ceb7e1a86cd917d316c2973508c888fd2c21eac5;8d28bbfdab0ecde2a69519fbcd7054e1b55730d2;activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionPoolImpl.java;activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionPoolImpl.java;https://github.com/apache/activemq
23699;edd35d4b132dc166614213318a7937bb6cc3bd01;d4382e483bfaa5fa31a731aba9056347849545ea;activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java;activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java;https://github.com/apache/activemq
23866;8228663f6d5c31d0793473ac04bc05a11f346af8;de144401093acbee6e7b8a6d20048cc62af85161;activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java;activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java;https://github.com/apache/activemq
24525;60bb4601965eab2a27bd6863688daf39882b8546;540dd5c987855fc6b0981ece021358645ae07827;activemq-tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/AbstractJmsClient.java;activemq-tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/AbstractJmsClient.java;https://github.com/apache/activemq
24989;5719351cb71fe3d4f8c1bd863bf91c1a7424f1ee;933eb2f9e4040a3a9200b1a461dc4e004aafbf81;activemq-core/src/main/java/org/apache/activemq/security/AuthorizationEntry.java;activemq-core/src/main/java/org/apache/activemq/security/AuthorizationEntry.java;https://github.com/apache/activemq
25210;5719351cb71fe3d4f8c1bd863bf91c1a7424f1ee;933eb2f9e4040a3a9200b1a461dc4e004aafbf81;activemq-core/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java;activemq-core/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java;https://github.com/apache/activemq
25244;9cde47f42cefcc86dc314efe5dd4d507f7b29077;ecf89a60bfd8089d1b1de5666bd2e9d5938abe8e;activemq-core/src/main/java/org/apache/activemq/broker/TransportConnector.java;activemq-core/src/main/java/org/apache/activemq/broker/TransportConnector.java;https://github.com/apache/activemq
25313;9cde47f42cefcc86dc314efe5dd4d507f7b29077;ecf89a60bfd8089d1b1de5666bd2e9d5938abe8e;activemq-core/src/main/java/org/apache/activemq/kaha/impl/index/IndexManager.java;activemq-core/src/main/java/org/apache/activemq/kaha/impl/index/IndexManager.java;https://github.com/apache/activemq
25355;9cde47f42cefcc86dc314efe5dd4d507f7b29077;ecf89a60bfd8089d1b1de5666bd2e9d5938abe8e;activemq-core/src/main/java/org/apache/activemq/transport/stomp/FrameTranslator.java;activemq-core/src/main/java/org/apache/activemq/transport/stomp/FrameTranslator.java;https://github.com/apache/activemq
25417;9cde47f42cefcc86dc314efe5dd4d507f7b29077;ecf89a60bfd8089d1b1de5666bd2e9d5938abe8e;activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java;activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java;https://github.com/apache/activemq
